rank,content_id,model_high_priority_score,predicted_priority,suggested_action,reason_codes
3906,content_a3244ad461ce,0.2758892920662311,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3907,content_58ff81fdb177,0.27587366288850707,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3908,content_d3a5200984de,0.27583331100531383,Low,monitor_and_verify,['model_signal_requires_review']
3909,content_80dd61da7ce1,0.275780405303379,Low,monitor_and_verify,['model_signal_requires_review']
3910,content_6560653b173e,0.27575439035658383,Low,monitor_and_verify,['model_signal_requires_review']
3911,content_ccc7c67a69ba,0.2757435205523773,Low,monitor_and_verify,['model_signal_requires_review']
3912,content_17c2de35424d,0.2757403651559268,Low,monitor_and_verify,['model_signal_requires_review']
3913,content_2514cbcf6384,0.27573942721441475,Medium,monitor_and_verify,['model_signal_requires_review']
3914,content_65cd1264927a,0.2757383280939486,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3915,content_15cfbe902e41,0.275668535897287,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3916,content_5d935a36c301,0.2755861522073971,Medium,monitor_and_verify,['model_signal_requires_review']
3917,content_045784691835,0.27558155466944967,Low,monitor_and_verify,['model_signal_requires_review']
3918,content_35b6af913d68,0.27554318887013796,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3919,content_cc4b9034027c,0.27552823148053396,Low,monitor_and_verify,['model_signal_requires_review']
3920,content_1287402b44f4,0.2755153240093815,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3921,content_a160323051fe,0.27540947632010093,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3922,content_91fa6e846341,0.2753891180753538,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3923,content_8ae493fb4fb8,0.2753774953269767,Medium,monitor_and_verify,['model_signal_requires_review']
3924,content_824bd8704dd8,0.2752725876789866,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3925,content_1180705d05bb,0.2752474747365399,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3926,content_cad6ddf10c7f,0.2751900330240924,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3927,content_f14e5d1984c9,0.275137928472671,Low,monitor_and_verify,['model_signal_requires_review']
3928,content_6cb62b0178a7,0.27509208024056375,Low,monitor_and_verify,['model_signal_requires_review']
3929,content_b33ed571eded,0.27506534610344974,Medium,monitor_and_verify,['model_signal_requires_review']
3930,content_3b55249bbf1a,0.275054581722429,Low,monitor_and_verify,['model_signal_requires_review']
3931,content_7995b28bf42b,0.2748734792339621,Medium,monitor_and_verify,['model_signal_requires_review']
3932,content_accceffe127e,0.274864944493819,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3933,content_02023546b403,0.27482240917569245,Medium,monitor_and_verify,['model_signal_requires_review']
3934,content_520c30e40873,0.27481842595808376,Medium,monitor_and_verify,['model_signal_requires_review']
3935,content_6501dc199c51,0.2747461028992817,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3936,content_373ec112d46d,0.27469773098078726,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3937,content_c83476e39f7d,0.27457501781211985,Low,monitor_and_verify,['model_signal_requires_review']
3938,content_2525189bc72e,0.27456596317319676,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3939,content_ccd09746f607,0.2745226407075767,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3940,content_dc7b81fd2fff,0.27451330896069925,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3941,content_0b5580e79dfc,0.2744571846878866,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3942,content_5f60288fa383,0.2744195073834812,Low,monitor_and_verify,['model_signal_requires_review']
3943,content_15cb6f57162b,0.2743929045622893,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3944,content_8d2efba45f13,0.2743591935351867,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3945,content_f58b02bde09e,0.27425633123714876,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3946,content_ba260429079f,0.27421681407435433,Low,monitor_and_verify,['model_signal_requires_review']
3947,content_e50271b2ab15,0.2741175366979429,Medium,monitor_and_verify,['model_signal_requires_review']
3948,content_b028e7b30ae6,0.27393205033066487,Medium,monitor_and_verify,['model_signal_requires_review']
3949,content_67e4b2c00ef9,0.2738558401925777,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3950,content_60f6f7c82d6c,0.2737367341406419,Low,monitor_and_verify,['model_signal_requires_review']
3951,content_a35029d5d818,0.2737247230948024,Low,monitor_and_verify,['model_signal_requires_review']
3952,content_d1e915d03c28,0.27368174501025755,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3953,content_3d1a10b227a0,0.2736074461105156,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3954,content_e7b4e9967ffa,0.2735787351083306,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3955,content_573ec61cc996,0.27352107235494383,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3956,content_c8e7e069617c,0.27351563186320654,Low,monitor_and_verify,['model_signal_requires_review']
3957,content_c5160f58ce24,0.27343929719191373,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3958,content_b40e32d5df10,0.27329771531038716,Low,monitor_and_verify,['model_signal_requires_review']
3959,content_7385e90f8a18,0.27327494640483996,Medium,monitor_and_verify,['model_signal_requires_review']
3960,content_587596d045d3,0.27318754599740996,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3961,content_cd2d7b379cbd,0.273132443852522,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3962,content_e3a34c1706cf,0.27285126282956834,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3963,content_4a2d50e15535,0.27278271815300753,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3964,content_a0bd500821a8,0.27263577785360316,Medium,monitor_and_verify,['model_signal_requires_review']
3965,content_4cb8ceca114e,0.27262673120738534,Medium,monitor_and_verify,['model_signal_requires_review']
3966,content_72096fc4ecce,0.27262279244109844,Medium,monitor_and_verify,['model_signal_requires_review']
3967,content_067ea1716caf,0.2725990055798674,Medium,monitor_and_verify,['model_signal_requires_review']
3968,content_2725d2bcfac1,0.27249137787116817,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3969,content_2d92cc08f225,0.2724297985139884,Low,monitor_and_verify,['model_signal_requires_review']
3970,content_0d61e38b3645,0.27231657309691093,Medium,monitor_and_verify,['model_signal_requires_review']
3971,content_128e7339aeb8,0.2722948190024566,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3972,content_3446a7e3222d,0.27212488363648896,Medium,monitor_and_verify,['model_signal_requires_review']
3973,content_67d872c4a067,0.27211452263499597,Medium,monitor_and_verify,['model_signal_requires_review']
3974,content_622373b3957b,0.2721120570292126,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3975,content_6b6c0168bc79,0.27211088494405045,Medium,monitor_and_verify,['model_signal_requires_review']
3976,content_9e2f3f2d8b39,0.27208745432692116,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3977,content_b52441bdc93f,0.2720371879985139,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3978,content_c7d02069ea9e,0.27202975910235555,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3979,content_71019fde780d,0.2720125334828261,Low,monitor_and_verify,['model_signal_requires_review']
3980,content_7385cae61109,0.2719459692438912,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3981,content_2a890496afdb,0.27194560607965357,Low,monitor_and_verify,['model_signal_requires_review']
3982,content_808b0748b38c,0.27186695757997864,Medium,monitor_and_verify,['model_signal_requires_review']
3983,content_a994696540be,0.2718410646791023,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3984,content_2da680724b8a,0.2718291275845978,Medium,monitor_and_verify,['model_signal_requires_review']
3985,content_594333a314f6,0.2717715343862128,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3986,content_789d2f844a74,0.2717583619222151,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3987,content_5292478e83f6,0.27174016734866396,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3988,content_08951d3e71ad,0.27165437028449785,Low,monitor_and_verify,['large_observed_decline']
3989,content_2c785ed0bb07,0.27164240158608227,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3990,content_58bf62e65034,0.2715861288195038,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3991,content_cec88fea7a4f,0.2715723068367197,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3992,content_70d0c93f75ab,0.27152285098123524,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3993,content_f80f7bed7545,0.271497620370974,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3994,content_d2addcc965fe,0.2714841098261509,Medium,monitor_and_verify,['model_signal_requires_review']
3995,content_8f49713685cc,0.27145988205996757,Medium,monitor_and_verify,['model_signal_requires_review']
3996,content_bd6486743ec2,0.27139293229667594,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3997,content_f24e819d0999,0.2713764600260259,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3998,content_6bdf69aa45ec,0.2713178348548015,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
3999,content_1a021e549b5d,0.27123596390439125,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4000,content_2a42f4cce9c6,0.27121392826549645,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4001,content_131749bcd0b8,0.27120929982643377,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4002,content_9cb43a654c9b,0.2711321757067544,Low,monitor_and_verify,['model_signal_requires_review']
4003,content_83e19a9ce479,0.27111719809234075,Low,monitor_and_verify,['model_signal_requires_review']
4004,content_f05a0395a374,0.2710504040086375,Low,monitor_and_verify,['model_signal_requires_review']
4005,content_6eb16d7a88ae,0.27097900384982215,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4006,content_1f61c05e5a94,0.2709500021416358,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4007,content_8f496feec94e,0.2709347408878141,Medium,monitor_and_verify,['model_signal_requires_review']
4008,content_c3b109c7b1e3,0.2708238971301978,Low,monitor_and_verify,['model_signal_requires_review']
4009,content_50aa667977a7,0.27072243753340514,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4010,content_9c77e9b370cd,0.2706832275277221,Medium,monitor_and_verify,['model_signal_requires_review']
4011,content_dcf5393a8df9,0.2706397488511386,Medium,monitor_and_verify,['model_signal_requires_review']
4012,content_dac0bab9c931,0.2704999140874309,Medium,monitor_and_verify,['model_signal_requires_review']
4013,content_d09a405acf05,0.27049412368282266,Low,monitor_and_verify,['model_signal_requires_review']
4014,content_3e0d4f33d0b8,0.27049412368282266,Low,monitor_and_verify,['model_signal_requires_review']
4015,content_05688a1937fe,0.2704114430898852,Medium,monitor_and_verify,['model_signal_requires_review']
4016,content_f2047c17e14c,0.2703715228335027,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4017,content_2fa382a80d7c,0.27009286626835227,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4018,content_50f959fda206,0.27008448757197256,Medium,monitor_and_verify,['model_signal_requires_review']
4019,content_75a92952cd1d,0.27005810628464444,Low,monitor_and_verify,['model_signal_requires_review']
4020,content_00636cafb5a2,0.269951396381972,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4021,content_390797e1f0b8,0.26992959363500046,Medium,monitor_and_verify,['model_signal_requires_review']
4022,content_04ff14276199,0.26971411456306227,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4023,content_5d961699903f,0.2697054218689849,Low,monitor_and_verify,['model_signal_requires_review']
4024,content_76f30eda1e45,0.269608232778271,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4025,content_d9f0773a5c22,0.2695543129987058,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4026,content_8e75e642c497,0.26947135416617457,Medium,monitor_and_verify,['model_signal_requires_review']
4027,content_867d55623add,0.269353132530666,Low,monitor_and_verify,['model_signal_requires_review']
4028,content_44f11d347adf,0.269353132530666,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4029,content_84e9d43ca93e,0.2693154708700728,Low,monitor_and_verify,['model_signal_requires_review']
4030,content_98e305f0cacc,0.26929205495333963,Low,monitor_and_verify,['model_signal_requires_review']
4031,content_bce4b32775b1,0.26923784196184014,Low,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4032,content_805c94a358c1,0.26913492200480804,Medium,monitor_and_verify,"['observed_declining_trend', 'large_observed_decline']"
4033,content_6f66c8d9c5b5,0.2689966593900283,Medium,monitor_and_verify,['model_signal_requires_review']
